UPI_ref_no,Payer_UPI_id,Payee_UPI_id,Txn_amt,eventTime___,Txn_date,eventHour,week_day
862071991149,ad2001@yesbank,xj8221@paytm,17401,2022-08-12 08:40:32.000000 UTC,2022-08-12,8,6
124386606016,ad2001@yesbank,xj8221@paytm,17557,2022-06-17 11:30:36.000000 UTC,2022-06-17,11,6
590335401516,ad2001@yesbank,xj8221@paytm,17644,2022-02-25 19:41:31.000000 UTC,2022-02-25,19,6
932441300088,ad2001@yesbank,xj8221@paytm,17203,2022-07-15 13:34:28.000000 UTC,2022-07-15,13,6
565280715941,ad2001@yesbank,xj8221@paytm,17121,2022-09-23 08:25:33.000000 UTC,2022-09-23,8,6
139593129676,ad2001@yesbank,xj8221@paytm,17341,2022-02-18 19:31:34.000000 UTC,2022-02-18,19,6
322362625087,ad2001@yesbank,xj8221@paytm,17763,2022-07-15 15:29:39.000000 UTC,2022-07-15,15,6
991464783940,ad2001@yesbank,xj8221@paytm,17850,2022-04-15 19:28:34.000000 UTC,2022-04-15,19,6
92734374519,ad2001@yesbank,xj8221@paytm,17453,2022-01-14 19:29:43.000000 UTC,2022-01-14,19,6
682157690203,ad2001@yesbank,xj8221@paytm,17633,2022-05-06 19:21:24.000000 UTC,2022-05-06,19,6
675576820339,ad2001@yesbank,xj8221@paytm,17262,2022-06-17 08:30:30.000000 UTC,2022-06-17,8,6
476260567708,ad2001@yesbank,xj8221@paytm,17582,2022-07-15 10:37:30.000000 UTC,2022-07-15,10,6
11431013393,ab1001@okicicibank,xm9001@oksbi,14583,2022-01-21 19:41:38.000000 UTC,2022-01-21,19,6
335804280473,ab1001@okicicibank,xm9001@oksbi,14377,2022-05-20 18:29:27.000000 UTC,2022-05-20,18,6
888404056325,ab1001@okicicibank,xm9001@oksbi,15056,2022-01-21 17:18:23.000000 UTC,2022-01-21,17,6
572326046072,ab1001@okicicibank,xm9001@oksbi,14133,2022-06-17 11:28:24.000000 UTC,2022-06-17,11,6
692774143344,ab1001@okicicibank,xm9001@oksbi,14925,2022-07-15 08:28:35.000000 UTC,2022-07-15,8,6
425659205298,ab1001@okicicibank,xm9001@oksbi,14581,2022-10-14 10:28:39.000000 UTC,2022-10-14,10,6
803745134231,ab1001@okicicibank,xm9001@oksbi,14910,2022-02-18 17:26:43.000000 UTC,2022-02-18,17,6
629027288408,ab1001@okicicibank,xm9001@oksbi,14569,2022-03-18 16:34:20.000000 UTC,2022-03-18,16,6
834294638853,ab1001@okicicibank,xm9001@oksbi,14727,2022-06-17 18:22:30.000000 UTC,2022-06-17,18,6
518439882683,ab1001@okicicibank,xm9001@oksbi,14540,2022-03-11 14:22:37.000000 UTC,2022-03-11,14,6
677068969202,ab1001@okicicibank,xm9001@oksbi,14770,2022-04-22 14:37:38.000000 UTC,2022-04-22,14,6
393178688640,ab1001@okicicibank,xm9001@oksbi,14475,2022-03-11 13:31:22.000000 UTC,2022-03-11,13,6
840856849004,ab1001@okicicibank,xm9001@oksbi,14677,2022-01-21 16:18:12.000000 UTC,2022-01-21,16,6
594552618186,ab1001@okicicibank,xm9001@oksbi,14928,2022-09-23 12:21:27.000000 UTC,2022-09-23,12,6
42508544524,ac1001@okaxis,xp9905@oksbi,2473,2022-01-14 08:24:33.000000 UTC,2022-01-14,8,6
78767874200,ac1001@okaxis,xp9905@oksbi,2610,2022-02-04 14:26:23.000000 UTC,2022-02-04,14,6
698011522131,ac1001@okaxis,xp9905@oksbi,2497,2022-09-09 17:16:27.000000 UTC,2022-09-09,17,6
63430966441,ac1001@okaxis,xp9905@oksbi,2106,2022-02-18 13:38:35.000000 UTC,2022-02-18,13,6
256246076395,ac1001@okaxis,xp9905@oksbi,2274,2022-09-16 11:29:37.000000 UTC,2022-09-16,11,6
56717083121,ac1001@okaxis,xp9905@oksbi,2161,2022-04-08 08:24:45.000000 UTC,2022-04-08,8,6
275427131416,ac1001@okaxis,xp9905@oksbi,2058,2022-06-10 08:34:22.000000 UTC,2022-06-10,8,6
46689655202,ac1001@okaxis,xp9905@oksbi,2887,2022-01-07 12:33:19.000000 UTC,2022-01-07,12,6
369793541241,ac1001@okaxis,xp9905@oksbi,2519,2022-07-22 09:23:44.000000 UTC,2022-07-22,9,6
457707395319,ac1001@okaxis,xp9905@oksbi,2227,2022-07-22 15:34:27.000000 UTC,2022-07-22,15,6
654151188560,ac1001@okaxis,xp9905@oksbi,2367,2022-09-09 19:38:33.000000 UTC,2022-09-09,19,6
368499113290,ac1001@okaxis,xp9905@oksbi,2961,2022-06-10 19:31:27.000000 UTC,2022-06-10,19,6
159200711657,ac1001@okaxis,xp9905@oksbi,2745,2022-05-27 10:39:30.000000 UTC,2022-05-27,10,6
582425123485,ac1001@okaxis,xp9905@oksbi,2435,2022-01-14 13:34:41.000000 UTC,2022-01-14,13,6
365585800861,ac1001@okaxis,xp9905@oksbi,2250,2022-03-18 19:32:33.000000 UTC,2022-03-18,19,6
606564767089,ac1001@okaxis,xp9905@oksbi,3005,2022-08-19 15:41:31.000000 UTC,2022-08-19,15,6
919698350614,ac1001@okaxis,xp9905@oksbi,2288,2022-01-14 08:29:09.000000 UTC,2022-01-14,8,6
315925261384,ac1001@okaxis,xp9905@oksbi,2344,2022-03-11 14:37:43.000000 UTC,2022-03-11,14,6
875648128699,ac1001@okaxis,xp9905@oksbi,2998,2022-05-13 19:25:36.000000 UTC,2022-05-13,19,6
731224597531,ac1001@okaxis,xp9905@oksbi,2934,2022-07-22 19:29:38.000000 UTC,2022-07-22,19,6
225469677647,aa1001@okhdfcbank,xd1001@okaxis,8574,2022-02-18 16:38:32.000000 UTC,2022-02-18,16,6
566155593080,aa1001@okhdfcbank,xd1001@okaxis,8401,2022-01-14 11:34:28.000000 UTC,2022-01-14,11,6
392850362340,aa1001@okhdfcbank,xd1001@okaxis,8006,2022-05-20 19:22:23.000000 UTC,2022-05-20,19,6
693018687699,aa1001@okhdfcbank,xd1001@okaxis,8739,2022-07-15 19:43:32.000000 UTC,2022-07-15,19,6
841747288195,aa1001@okhdfcbank,xd1001@okaxis,8907,2022-02-25 16:24:25.000000 UTC,2022-02-25,16,6
970599799980,aa1001@okhdfcbank,xd1001@okaxis,8651,2022-06-10 16:28:33.000000 UTC,2022-06-10,16,6
348559837306,aa1001@okhdfcbank,xd1001@okaxis,8819,2022-01-14 17:38:35.000000 UTC,2022-01-14,17,6
94277800800,aa1001@okhdfcbank,xd1001@okaxis,8703,2022-10-14 16:34:19.000000 UTC,2022-10-14,16,6
914698234209,aa1001@okhdfcbank,xd1001@okaxis,8870,2022-02-11 16:27:27.000000 UTC,2022-02-11,16,6
373069723292,aa1001@okhdfcbank,xd1001@okaxis,8397,2022-05-13 09:22:21.000000 UTC,2022-05-13,9,6
175822053637,aa1001@okhdfcbank,xd1001@okaxis,8578,2022-05-20 09:24:24.000000 UTC,2022-05-20,9,6
812656745220,aa1001@okhdfcbank,xd1001@okaxis,9005,2022-09-16 18:34:34.000000 UTC,2022-09-16,18,6
701513585588,aa1001@okhdfcbank,xd1001@okaxis,8816,2022-04-22 19:20:23.000000 UTC,2022-04-22,19,6
659727274827,aa1001@okhdfcbank,xd1001@okaxis,8210,2022-10-14 08:30:33.000000 UTC,2022-10-14,8,6
157488499858,ad2001@yesbank,xg7611@okaxis,12049,2022-04-15 17:24:19.000000 UTC,2022-04-15,17,6
819736931107,ad2001@yesbank,xg7611@okaxis,12015,2022-09-09 19:33:19.000000 UTC,2022-09-09,19,6
157799221930,ad2001@yesbank,xg7611@okaxis,11750,2022-08-12 14:17:35.000000 UTC,2022-08-12,14,6
742912277062,ad2001@yesbank,xg7611@okaxis,11580,2022-08-19 15:19:37.000000 UTC,2022-08-19,15,6
106014662810,ad2001@yesbank,xg7611@okaxis,11351,2022-05-06 09:25:27.000000 UTC,2022-05-06,9,6
319801590887,ad2001@yesbank,xg7611@okaxis,11330,2022-08-19 16:33:42.000000 UTC,2022-08-19,16,6
712716751875,ad2001@yesbank,xg7611@okaxis,11957,2022-09-23 08:26:43.000000 UTC,2022-09-23,8,6
413709894790,ad2001@yesbank,xg7611@okaxis,11653,2022-06-17 10:27:33.000000 UTC,2022-06-17,10,6
982009775393,ad2001@yesbank,xg7611@okaxis,11258,2022-03-25 08:29:15.000000 UTC,2022-03-25,8,6
830920558562,ad2001@yesbank,xg7611@okaxis,11755,2022-01-14 10:21:18.000000 UTC,2022-01-14,10,6
688396122137,ad2001@yesbank,xg7611@okaxis,11051,2022-02-18 19:36:29.000000 UTC,2022-02-18,19,6
716391449489,ad2001@yesbank,xg7611@okaxis,11932,2022-08-12 10:33:24.000000 UTC,2022-08-12,10,6
706627433718,ad2001@yesbank,xg7611@okaxis,11909,2022-05-27 13:33:27.000000 UTC,2022-05-27,13,6
867800626250,ad2001@yesbank,xg7611@okaxis,11887,2022-08-05 12:34:39.000000 UTC,2022-08-05,12,6
46202121475,ad2001@yesbank,xg7611@okaxis,11674,2022-03-18 19:36:16.000000 UTC,2022-03-18,19,6
156380653521,ad2001@yesbank,xg7611@okaxis,11371,2022-03-18 15:41:10.000000 UTC,2022-03-18,15,6
870060513590,ad2001@yesbank,xg7611@okaxis,11203,2022-08-05 18:41:22.000000 UTC,2022-08-05,18,6
886382433823,ad2001@yesbank,xg7611@okaxis,11561,2022-05-20 09:28:30.000000 UTC,2022-05-20,9,6
896569425919,ad2001@yesbank,xg7611@okaxis,11176,2022-05-13 16:19:32.000000 UTC,2022-05-13,16,6
514299503198,ad2001@yesbank,xg7611@okaxis,11886,2022-04-15 09:39:23.000000 UTC,2022-04-15,9,6
733872101958,ad2001@yesbank,xg7611@okaxis,11242,2022-03-18 08:37:29.000000 UTC,2022-03-18,8,6
160461789862,ad2001@yesbank,xg7611@okaxis,11572,2022-06-10 19:30:28.000000 UTC,2022-06-10,19,6
587302776695,ad2001@yesbank,xg7611@okaxis,11298,2022-05-13 18:37:32.000000 UTC,2022-05-13,18,6
534209450643,ad2001@yesbank,xg7611@okaxis,12060,2022-10-28 19:19:27.000000 UTC,2022-10-28,19,6
751214254304,ab1001@okicicibank,xn9001@okaxis,18154,2022-05-13 09:26:19.000000 UTC,2022-05-13,9,6
76985152512,ab1001@okicicibank,xn9001@okaxis,18281,2022-01-21 14:40:29.000000 UTC,2022-01-21,14,6
383982622208,ab1001@okicicibank,xn9001@okaxis,18750,2022-09-16 19:26:31.000000 UTC,2022-09-16,19,6
160042242531,ab1001@okicicibank,xn9001@okaxis,18140,2022-08-12 18:33:26.000000 UTC,2022-08-12,18,6
439832768270,ab1001@okicicibank,xn9001@okaxis,18883,2022-03-11 14:33:34.000000 UTC,2022-03-11,14,6
627725062750,ab1001@okicicibank,xn9001@okaxis,18343,2022-06-24 13:26:30.000000 UTC,2022-06-24,13,6
965208520398,ab1001@okicicibank,xn9001@okaxis,18379,2022-05-13 18:25:34.000000 UTC,2022-05-13,18,6
358339325152,ab1001@okicicibank,xn9001@okaxis,19042,2022-01-21 10:30:37.000000 UTC,2022-01-21,10,6
603194106749,ab1001@okicicibank,xn9001@okaxis,18910,2022-08-19 15:27:34.000000 UTC,2022-08-19,15,6
453313186675,ab1001@okicicibank,xn9001@okaxis,18391,2022-03-18 19:28:19.000000 UTC,2022-03-18,19,6
954855273546,ab1001@okicicibank,xn9001@okaxis,18800,2022-03-18 08:40:42.000000 UTC,2022-03-18,8,6
385772896334,ab1001@okicicibank,xn9001@okaxis,18609,2022-01-14 14:30:37.000000 UTC,2022-01-14,14,6
166536446475,ab1001@okicicibank,xn9001@okaxis,18428,2022-03-04 19:41:35.000000 UTC,2022-03-04,19,6
437502174923,ab1001@okicicibank,xn9001@okaxis,18961,2022-02-18 13:25:34.000000 UTC,2022-02-18,13,6
590795857060,ab1001@okicicibank,xn9001@okaxis,18525,2022-07-08 18:36:24.000000 UTC,2022-07-08,18,6
599948413525,ab1001@okicicibank,xn9001@okaxis,18593,2022-05-20 08:30:28.000000 UTC,2022-05-20,8,6
455305536841,ab1001@okicicibank,xn9001@okaxis,18922,2022-04-08 16:31:31.000000 UTC,2022-04-08,16,6
667709725696,ab1001@okicicibank,xn9001@okaxis,18694,2022-10-14 19:25:35.000000 UTC,2022-10-14,19,6
872685475207,ab1001@okicicibank,xn9001@okaxis,18330,2022-08-12 19:40:17.000000 UTC,2022-08-12,19,6
546437349420,ab1001@okicicibank,xn9001@okaxis,18655,2022-09-09 08:35:36.000000 UTC,2022-09-09,8,6
833004816700,ab1001@okicicibank,xn9001@okaxis,18211,2022-03-25 12:35:36.000000 UTC,2022-03-25,12,6
108732325769,ab1001@okicicibank,xn9001@okaxis,18602,2022-09-02 16:28:48.000000 UTC,2022-09-02,16,6
77305248794,ab1001@okicicibank,xn9001@okaxis,18752,2022-05-20 17:37:19.000000 UTC,2022-05-20,17,6
477433368364,ab1001@okicicibank,xn9001@okaxis,18920,2022-06-24 18:26:25.000000 UTC,2022-06-24,18,6
46908230665,ab1001@okicicibank,xn9001@okaxis,18415,2022-01-14 15:24:28.000000 UTC,2022-01-14,15,6
361852182718,ac1001@okaxis,xs9905@okaxis,7665,2022-03-18 18:22:28.000000 UTC,2022-03-18,18,6
484435377851,ac1001@okaxis,xs9905@okaxis,7588,2022-01-14 08:33:31.000000 UTC,2022-01-14,8,6
840920946758,ac1001@okaxis,xs9905@okaxis,7903,2022-08-19 15:15:33.000000 UTC,2022-08-19,15,6
662769200487,ac1001@okaxis,xs9905@okaxis,7153,2022-05-13 18:28:26.000000 UTC,2022-05-13,18,6
173981258922,ac1001@okaxis,xs9905@okaxis,7956,2022-09-09 13:19:30.000000 UTC,2022-09-09,13,6
370233109746,ac1001@okaxis,xs9905@okaxis,7488,2022-03-18 10:27:27.000000 UTC,2022-03-18,10,6
483863764094,ac1001@okaxis,xs9905@okaxis,7110,2022-08-19 12:29:07.000000 UTC,2022-08-19,12,6
437567873495,ac1001@okaxis,xs9905@okaxis,7464,2022-02-11 19:34:28.000000 UTC,2022-02-11,19,6
794247798962,ac1001@okaxis,xs9905@okaxis,7692,2022-01-07 13:36:15.000000 UTC,2022-01-07,13,6
249450382602,ac1001@okaxis,xs9905@okaxis,7327,2022-10-14 14:32:48.000000 UTC,2022-10-14,14,6
711873901068,ac1001@okaxis,xs9905@okaxis,7832,2022-10-21 14:17:28.000000 UTC,2022-10-21,14,6
871662588795,ac1001@okaxis,xs9905@okaxis,7947,2022-06-10 18:34:33.000000 UTC,2022-06-10,18,6
417639426041,ac1001@okaxis,xs9905@okaxis,7132,2022-08-12 10:42:22.000000 UTC,2022-08-12,10,6
47656233737,ac1001@okaxis,xs9905@okaxis,7343,2022-05-13 18:25:32.000000 UTC,2022-05-13,18,6
363823168614,ac1001@okaxis,xs9905@okaxis,7907,2022-07-15 19:25:29.000000 UTC,2022-07-15,19,6
977898628030,ac1001@okaxis,xs9905@okaxis,7179,2022-10-21 08:31:33.000000 UTC,2022-10-21,8,6
14241647466,ac1001@okaxis,xs9905@okaxis,7727,2022-08-19 15:31:24.000000 UTC,2022-08-19,15,6
40652059654,ac1001@okaxis,xs9905@okaxis,7254,2022-09-16 16:38:16.000000 UTC,2022-09-16,16,6
471463830043,ac1001@okaxis,xs9905@okaxis,7208,2022-02-04 09:21:35.000000 UTC,2022-02-04,9,6
206277631095,ac1001@okaxis,xs9905@okaxis,7836,2022-01-14 12:28:25.000000 UTC,2022-01-14,12,6
316169009871,ac1001@okaxis,xs9905@okaxis,7853,2022-06-17 13:41:37.000000 UTC,2022-06-17,13,6
89333406289,ac1001@okaxis,xs9905@okaxis,7120,2022-08-19 18:23:20.000000 UTC,2022-08-19,18,6
109858170066,ac1001@okaxis,xs9905@okaxis,7919,2022-08-05 12:36:32.000000 UTC,2022-08-05,12,6
717182570807,ac1001@okaxis,xs9905@okaxis,7868,2022-09-23 16:35:26.000000 UTC,2022-09-23,16,6
259533955451,ac1001@okaxis,xs9905@okaxis,7241,2022-06-17 16:31:27.000000 UTC,2022-06-17,16,6
331994134080,ac1001@okaxis,xs9905@okaxis,7912,2022-01-21 19:33:22.000000 UTC,2022-01-21,19,6
968872587073,ac1001@okaxis,xs9905@okaxis,7429,2022-06-10 19:28:32.000000 UTC,2022-06-10,19,6
623071322093,ac1001@okaxis,xs9905@okaxis,8042,2022-06-10 18:20:25.000000 UTC,2022-06-10,18,6
395900731227,ac1001@okaxis,xs9905@okaxis,7989,2022-05-20 11:31:27.000000 UTC,2022-05-20,11,6
805753635308,aa1001@okhdfcbank,xa1001@okicici,1761,2022-08-19 12:25:31.000000 UTC,2022-08-19,12,6
443755894947,aa1001@okhdfcbank,xa1001@okicici,1204,2022-05-13 15:26:34.000000 UTC,2022-05-13,15,6
267900076123,aa1001@okhdfcbank,xa1001@okicici,1815,2022-02-18 14:21:35.000000 UTC,2022-02-18,14,6
811022496818,aa1001@okhdfcbank,xa1001@okicici,1958,2022-10-14 12:21:33.000000 UTC,2022-10-14,12,6
421803429604,aa1001@okhdfcbank,xa1001@okicici,1451,2022-07-22 19:38:32.000000 UTC,2022-07-22,19,6
64377372750,aa1001@okhdfcbank,xa1001@okicici,1744,2022-08-12 17:35:32.000000 UTC,2022-08-12,17,6
73672771234,aa1001@okhdfcbank,xa1001@okicici,1759,2022-01-14 19:23:27.000000 UTC,2022-01-14,19,6
530200638855,aa1001@okhdfcbank,xa1001@okicici,1301,2022-01-21 19:32:39.000000 UTC,2022-01-21,19,6
763228386192,aa1001@okhdfcbank,xa1001@okicici,1025,2022-05-13 18:31:24.000000 UTC,2022-05-13,18,6
342000471476,aa1001@okhdfcbank,xa1001@okicici,1958,2022-08-26 08:36:40.000000 UTC,2022-08-26,8,6
468699141965,aa1001@okhdfcbank,xa1001@okicici,1322,2022-03-18 19:26:18.000000 UTC,2022-03-18,19,6
741760483482,ab1001@okicicibank,xk9001@okicici,10978,2022-02-11 13:35:30.000000 UTC,2022-02-11,13,6
285484061473,ab1001@okicicibank,xk9001@okicici,11017,2022-02-11 18:38:14.000000 UTC,2022-02-11,18,6
983067430943,ab1001@okicicibank,xk9001@okicici,10564,2022-06-10 13:33:28.000000 UTC,2022-06-10,13,6
780042982525,ab1001@okicicibank,xk9001@okicici,10256,2022-04-15 15:38:20.000000 UTC,2022-04-15,15,6
700687797332,ab1001@okicicibank,xk9001@okicici,10332,2022-02-11 13:22:34.000000 UTC,2022-02-11,13,6
228160617162,ab1001@okicicibank,xk9001@okicici,10742,2022-06-17 19:29:38.000000 UTC,2022-06-17,19,6
877311525743,ab1001@okicicibank,xk9001@okicici,10019,2022-07-15 11:22:22.000000 UTC,2022-07-15,11,6
348895336656,ac1001@okaxis,xr9905@okicici,5260,2022-05-06 14:36:31.000000 UTC,2022-05-06,14,6
306808840364,ac1001@okaxis,xr9905@okicici,5925,2022-07-15 15:41:21.000000 UTC,2022-07-15,15,6
52543497365,ac1001@okaxis,xr9905@okicici,5987,2022-07-22 13:28:31.000000 UTC,2022-07-22,13,6
916255262480,ac1001@okaxis,xr9905@okicici,5082,2022-02-11 10:19:30.000000 UTC,2022-02-11,10,6
892228173378,ac1001@okaxis,xr9905@okicici,5225,2022-02-11 11:14:24.000000 UTC,2022-02-11,11,6
269386173758,ac1001@okaxis,xr9905@okicici,5215,2022-03-18 08:19:21.000000 UTC,2022-03-18,8,6
929696687051,ac1001@okaxis,xr9905@okicici,5593,2022-04-08 19:22:41.000000 UTC,2022-04-08,19,6
641431349678,ac1001@okaxis,xr9905@okicici,6093,2022-10-21 17:36:20.000000 UTC,2022-10-21,17,6
903997216860,ac1001@okaxis,xr9905@okicici,5489,2022-08-19 19:31:34.000000 UTC,2022-08-19,19,6
165314623597,ac1001@okaxis,xr9905@okicici,5796,2022-07-08 13:38:35.000000 UTC,2022-07-08,13,6
319569466651,ac1001@okaxis,xr9905@okicici,5019,2022-05-27 09:20:44.000000 UTC,2022-05-27,9,6
659726116004,ac1001@okaxis,xr9905@okicici,5791,2022-04-22 10:31:15.000000 UTC,2022-04-22,10,6
710090275035,ac1001@okaxis,xr9905@okicici,5994,2022-10-07 11:26:22.000000 UTC,2022-10-07,11,6
354389723828,ac1001@okaxis,xr9905@okicici,5826,2022-01-14 16:27:22.000000 UTC,2022-01-14,16,6
973123174170,ac1001@okaxis,xr9905@okicici,5156,2022-02-11 19:21:37.000000 UTC,2022-02-11,19,6
863911028624,ac1001@okaxis,xr9905@okicici,6027,2022-09-09 09:34:19.000000 UTC,2022-09-09,9,6
918179438325,ac1001@okaxis,xr9905@okicici,5314,2022-08-19 19:19:31.000000 UTC,2022-08-19,19,6
106437011852,ac1001@okaxis,xr9905@okicici,5636,2022-06-24 19:41:35.000000 UTC,2022-06-24,19,6
490831321457,ac1001@okaxis,xr9905@okicici,5911,2022-01-14 10:37:42.000000 UTC,2022-01-14,10,6
456876578733,ac1001@okaxis,xr9905@okicici,5806,2022-10-14 01:33:39.000000 UTC,2022-10-14,1,6
626561817348,ac1001@okaxis,xr9905@okicici,5348,2022-01-14 16:35:30.000000 UTC,2022-01-14,16,6
870338142219,ac1001@okaxis,xr9905@okicici,5894,2022-05-13 16:31:51.000000 UTC,2022-05-13,16,6
505904393676,ac1001@okaxis,xr9905@okicici,6060,2022-08-12 19:30:31.000000 UTC,2022-08-12,19,6
386811401180,ac1001@okaxis,xr9905@okicici,5469,2022-07-22 14:36:29.000000 UTC,2022-07-22,14,6
872365661449,ac1001@okaxis,xr9905@okicici,5761,2022-09-09 13:34:18.000000 UTC,2022-09-09,13,6
456876578733,ac1001@okaxis,xr9905@okicici,5806,2022-10-14 16:33:39.000000 UTC,2022-10-14,16,6
887699674604,ac1001@okaxis,xr9905@okicici,5565,2022-09-16 08:22:36.000000 UTC,2022-09-16,8,6
691932055714,ac1001@okaxis,xr9905@okicici,5549,2022-09-02 12:35:20.000000 UTC,2022-09-02,12,6
516563292677,ac1001@okaxis,xr9905@okicici,5801,2022-10-14 08:38:19.000000 UTC,2022-10-14,8,6
226954097968,ac1001@okaxis,xr9905@okicici,5962,2022-04-15 18:29:13.000000 UTC,2022-04-15,18,6
799292040751,ac1001@okaxis,xr9905@okicici,5652,2022-01-14 17:31:26.000000 UTC,2022-01-14,17,6
918670237765,ac1001@okaxis,xr9905@okicici,5393,2022-03-11 14:28:34.000000 UTC,2022-03-11,14,6
376946800596,ac1001@okaxis,xr9905@okicici,5930,2022-03-11 08:28:36.000000 UTC,2022-03-11,8,6
34712116673,ac1001@okaxis,xr9905@okicici,5483,2022-04-22 12:15:28.000000 UTC,2022-04-22,12,6
228754551787,ac1001@okaxis,xr9905@okicici,5447,2022-09-09 08:33:42.000000 UTC,2022-09-09,8,6
460335570191,ac1001@okaxis,xr9905@okicici,5270,2022-07-08 11:51:30.000000 UTC,2022-07-08,11,6
116919238143,ac1001@okaxis,xr9905@okicici,5785,2022-08-19 19:20:27.000000 UTC,2022-08-19,19,6
4541700253,aa1001@okhdfcbank,xb1001@okhdfcbank,4863,2022-10-14 10:28:40.000000 UTC,2022-10-14,10,6
662448860299,aa1001@okhdfcbank,xb1001@okhdfcbank,4161,2022-09-16 15:29:35.000000 UTC,2022-09-16,15,6
494982818745,aa1001@okhdfcbank,xb1001@okhdfcbank,4443,2022-01-14 13:36:30.000000 UTC,2022-01-14,13,6
300331578886,aa1001@okhdfcbank,xb1001@okhdfcbank,4953,2022-09-16 19:30:33.000000 UTC,2022-09-16,19,6
977626190087,aa1001@okhdfcbank,xb1001@okhdfcbank,4565,2022-03-18 14:42:32.000000 UTC,2022-03-18,14,6
313455397927,aa1001@okhdfcbank,xb1001@okhdfcbank,4076,2022-02-11 19:28:23.000000 UTC,2022-02-11,19,6
13496545838,aa1001@okhdfcbank,xb1001@okhdfcbank,4205,2022-06-17 14:29:21.000000 UTC,2022-06-17,14,6
150208442266,aa1001@okhdfcbank,xb1001@okhdfcbank,5011,2022-08-12 19:35:26.000000 UTC,2022-08-12,19,6
656617310244,aa1001@okhdfcbank,xb1001@okhdfcbank,4744,2022-06-24 11:31:27.000000 UTC,2022-06-24,11,6
279433505032,aa1001@okhdfcbank,xb1001@okhdfcbank,4479,2022-03-04 16:30:31.000000 UTC,2022-03-04,16,6
217693353826,aa1001@okhdfcbank,xb1001@okhdfcbank,4083,2022-07-15 19:29:18.000000 UTC,2022-07-15,19,6
237291977530,ab1001@okicicibank,xl9001@okhdfcbank,12073,2022-05-20 19:35:25.000000 UTC,2022-05-20,19,6
154533241514,ab1001@okicicibank,xl9001@okhdfcbank,12637,2022-09-16 19:25:31.000000 UTC,2022-09-16,19,6
333809478616,ab1001@okicicibank,xl9001@okhdfcbank,12446,2022-04-22 09:34:39.000000 UTC,2022-04-22,9,6
363812244881,ab1001@okicicibank,xl9001@okhdfcbank,12282,2022-01-14 15:23:33.000000 UTC,2022-01-14,15,6
843720933059,ab1001@okicicibank,xl9001@okhdfcbank,12172,2022-03-18 19:16:33.000000 UTC,2022-03-18,19,6
472909338621,ab1001@okicicibank,xl9001@okhdfcbank,12229,2022-09-16 19:26:36.000000 UTC,2022-09-16,19,6
603540105968,ab1001@okicicibank,xl9001@okhdfcbank,12701,2022-01-07 15:26:20.000000 UTC,2022-01-07,15,6
596503130762,ab1001@okicicibank,xl9001@okhdfcbank,12989,2022-05-06 09:33:38.000000 UTC,2022-05-06,9,6
502697717961,ab1001@okicicibank,xl9001@okhdfcbank,12379,2022-09-16 13:30:26.000000 UTC,2022-09-16,13,6
597832263332,ab1001@okicicibank,xl9001@okhdfcbank,12599,2022-03-18 15:47:20.000000 UTC,2022-03-18,15,6
267156745508,ab1001@okicicibank,xl9001@okhdfcbank,12114,2022-04-15 19:36:26.000000 UTC,2022-04-15,19,6
795819555127,ab1001@okicicibank,xl9001@okhdfcbank,12965,2022-04-08 19:30:33.000000 UTC,2022-04-08,19,6
6121452395,ab1001@okicicibank,xl9001@okhdfcbank,12204,2022-04-15 14:22:22.000000 UTC,2022-04-15,14,6
10923247636,ab1001@okicicibank,xl9001@okhdfcbank,12032,2022-08-19 08:22:14.000000 UTC,2022-08-19,8,6
312991058249,ab1001@okicicibank,xl9001@okhdfcbank,12328,2022-02-11 19:40:21.000000 UTC,2022-02-11,19,6
718515100081,ab1001@okicicibank,xl9001@okhdfcbank,12962,2022-04-22 17:30:28.000000 UTC,2022-04-22,17,6
838297509009,ac1001@okaxis,xq9905@okhdfcbank,3806,2022-06-10 08:29:14.000000 UTC,2022-06-10,8,6
914450435917,ac1001@okaxis,xq9905@okhdfcbank,3703,2022-04-15 19:21:26.000000 UTC,2022-04-15,19,6
178795282652,ac1001@okaxis,xq9905@okhdfcbank,3796,2022-09-16 08:18:16.000000 UTC,2022-09-16,8,6
676784286239,ac1001@okaxis,xq9905@okhdfcbank,3161,2022-06-10 10:33:33.000000 UTC,2022-06-10,10,6
759142939605,ac1001@okaxis,xq9905@okhdfcbank,3227,2022-08-12 13:19:28.000000 UTC,2022-08-12,13,6
15497994882,ac1001@okaxis,xq9905@okhdfcbank,3367,2022-10-14 10:20:28.000000 UTC,2022-10-14,10,6
27844732207,ac1001@okaxis,xq9905@okhdfcbank,3415,2022-06-10 16:41:30.000000 UTC,2022-06-10,16,6
259593056944,ac1001@okaxis,xq9905@okhdfcbank,3412,2022-01-07 16:31:39.000000 UTC,2022-01-07,16,6
383215860925,ac1001@okaxis,xq9905@okhdfcbank,3481,2022-05-20 17:31:38.000000 UTC,2022-05-20,17,6
390509436652,ac1001@okaxis,xq9905@okhdfcbank,3126,2022-03-11 15:39:27.000000 UTC,2022-03-11,15,6
953031290254,ac1001@okaxis,xq9905@okhdfcbank,3325,2022-10-14 18:23:24.000000 UTC,2022-10-14,18,6
8859325077,ac1001@okaxis,xq9905@okhdfcbank,3850,2022-07-08 19:31:16.000000 UTC,2022-07-08,19,6
